Assembly k_xy, Max mises 1, Assembly k_theta, Max mises 2, Mass
8.97923e+08,-0.1,2.06375e+11,1039931840.0,-6574980.89706
1.21688e+09,-0.1,2.88188e+11,1273386368.0,-6637951.17578
7.77113e+08,-0.1,1.73014e+11,889854208.0,-6473485.29664
2.34636e+08,-0.1,4.94176e+10,392416672.0,-6521022.65338
7.44633e+08,-0.1,1.79685e+11,884046720.0,-6514601.76642
7.29423e+08,-0.1,1.03489e+11,681657216.0,-6540285.31423
8.63617e+08,-0.1,2.18351e+11,1110061696.0,-6562139.12316
5.83084e+08,-0.1,1.12077e+11,1000963456.0,-6603255.59295
1.12254e+09,-0.1,2.36103e+11,1058610240.0,-6657213.83664
9.52345e+08,-0.1,1.86345e+11,969230784.0,-6650792.94968
1.15549e+09,-0.1,2.4474e+11,1081416320.0,-6607085.33182
4.62133e+08,-0.1,7.20696e+10,457348896.0,-6514601.76642
1.03486e+09,-0.1,2.26314e+11,1095430144.0,-6644372.06273
1.00355e+09,-0.1,2.44891e+11,1199954176.0,-6603255.59295
7.22713e+08,-0.1,1.2077e+11,740995264.0,-6596834.706
1.14007e+09,-0.1,2.90298e+11,1367803392.0,-6679067.64557
9.93682e+08,-0.1,1.85664e+11,770103488.0,-6663634.72359
1.15274e+09,-0.1,2.53118e+11,1026041792.0,-6691909.41947
1.08382e+09,-0.1,2.57674e+11,1183521152.0,-6657213.83664
1.18475e+09,-0.1,3.06184e+11,1249122432.0,-6691909.41947
4.3056e+08,-0.1,5.78931e+10,430936864.0,-6391252.35707
9.46832e+08,-0.1,2.47453e+11,1065921152.0,-6622518.2538
6.645e+08,-0.1,1.74343e+11,823797376.0,-6397673.24402
1.08726e+09,-0.1,2.37701e+11,1102463360.0,-6603255.59295
7.82582e+08,-0.1,1.38876e+11,677382080.0,-6527443.54033
8.23862e+08,-0.1,2.09587e+11,1005136000.0,-6562139.12316
6.43849e+08,-0.1,1.32426e+11,705322688.0,-6644372.06273
7.96915e+08,-0.1,1.24623e+11,837340544.0,-6568560.01011
9.40908e+08,-0.1,1.62743e+11,799621120.0,-6609676.4799
1.15234e+09,-0.1,3.33321e+11,1183484416.0,-6711172.08032
9.99267e+08,-0.1,2.28975e+11,1117830144.0,-6663634.72359
9.40527e+08,-0.1,1.84095e+11,938190016.0,-6546706.20118
1.13629e+09,-0.1,2.86483e+11,1278385024.0,-6628939.14075
6.94172e+08,-0.1,1.02581e+11,728782976.0,-6527443.54033
7.41938e+08,-0.1,1.44957e+11,802592128.0,-6555718.23621
9.70035e+08,-0.1,2.30179e+11,1111692672.0,-6663634.72359
6.63479e+08,-0.1,1.60087e+11,760562496.0,-6445210.60075
7.23829e+08,-0.1,1.39546e+11,934333056.0,-6521022.65337
1.40835e+09,-0.1,3.69633e+11,806194560.0,-6793405.0199
8.84794e+08,-0.1,2.26291e+11,1002460352.0,-6521022.65337
1.41058e+09,-0.1,3.55955e+11,761353600.0,-6834521.48968
1.2908e+09,-0.1,2.99266e+11,1247374464.0,-6799825.90685
9.07969e+08,-0.1,2.43413e+11,1110180480.0,-6581401.78401
1.20964e+09,-0.1,2.7353e+11,1303073920.0,-6711172.08032
6.83269e+08,-0.1,1.16753e+11,697742208.0,-6521022.65338
8.9615e+08,-0.1,1.93674e+11,931335872.0,-6508180.87947
8.52178e+08,-0.1,2.153e+11,865020416.0,-6501759.99252
8.15188e+08,-0.1,1.6894e+11,724544000.0,-6464473.26161
6.9641e+08,-0.1,1.676e+11,839491520.0,-6391252.35707
9.34187e+08,-0.1,1.65828e+11,868247616.0,-6679067.64557
6.03623e+08,-0.1,1.16444e+11,1043902912.0,-6672646.75862
1.1378e+09,-0.1,3.36197e+11,966327552.0,-6672646.75862
9.76254e+08,-0.1,1.91567e+11,952060288.0,-6670055.61054
1.13638e+09,-0.1,2.83094e+11,1250002688.0,-6698330.30642
6.97044e+08,-0.1,1.23958e+11,827082496.0,-6568560.01011
6.46316e+08,-0.1,1.61554e+11,1139891456.0,-6637951.17578
7.00214e+08,-0.1,1.80656e+11,909232128.0,-6384831.47011
6.08034e+08,-0.1,8.9902e+10,690060032.0,-6514601.76642
6.25939e+08,-0.1,1.1121e+11,767743104.0,-6473485.29664
1.38553e+09,-0.1,3.61908e+11,797762432.0,-6745867.66316
7.04933e+08,-0.1,1.1013e+11,615593472.0,-6527443.54033
4.70808e+08,-0.1,5.69829e+10,483997952.0,-6514601.76642
9.1627e+08,-0.1,2.00393e+11,987197952.0,-6596834.706
7.04933e+08,-0.1,1.1013e+11,615593472.0,-6527443.54033
1.10377e+09,-0.1,2.38978e+11,900839744.0,-6691909.41947
2.37452e+08,-0.1,5.20514e+10,395168960.0,-6521022.65337
1.20383e+09,-0.1,3.52731e+11,772570496.0,-6745867.66316
9.79672e+08,-0.1,2.85675e+11,1259497600.0,-6685488.53252
6.96163e+08,-0.1,1.19796e+11,838602944.0,-6562139.12316
6.25939e+08,-0.1,1.1121e+11,767743104.0,-6473485.29664
4.95211e+08,-0.1,7.38292e+10,681253248.0,-6562139.12316
1.00645e+09,-0.1,2.34534e+11,875794688.0,-6609676.4799
6.32044e+08,-0.1,1.15125e+11,735742272.0,-6492747.95749
1.03919e+09,-0.1,1.93828e+11,864502720.0,-6691909.41947
6.84047e+08,-0.1,8.35187e+10,632518592.0,-6625109.40188
1.2681e+09,-0.1,3.44274e+11,774977984.0,-6761300.58514
8.68329e+08,-0.1,1.81389e+11,891828672.0,-6581401.78401
1.19287e+09,-0.1,2.71776e+11,1230689152.0,-6603255.59295
1.03703e+09,-0.1,2.02742e+11,974986944.0,-6670055.61054
1.41084e+09,-0.1,3.5871e+11,786816256.0,-6821679.71578
1.99336e+08,-0.1,5.68049e+10,393900192.0,-6432368.82685
1.08048e+09,-0.1,3.42031e+11,807893632.0,-6616097.36685
1.22135e+09,-0.1,2.74205e+11,1202598272.0,-6758709.43706
1.10377e+09,-0.1,2.38978e+11,900839744.0,-6691909.41947
6.14129e+08,-0.1,7.46658e+10,451977088.0,-6609676.4799
6.9804e+08,-0.1,1.40099e+11,851176640.0,-6609676.4799
9.52911e+08,-0.1,2.15096e+11,1048594432.0,-6594243.55792
1.26307e+09,-0.1,2.8709e+11,1263442304.0,-6758709.43706
6.89712e+08,-0.1,1.56471e+11,850687680.0,-6404094.13097
9.60402e+08,-0.1,1.32123e+11,725580928.0,-6698330.30642
1.0281e+09,-0.1,2.17366e+11,1043449856.0,-6637951.17578
1.14e+09,-0.1,2.54165e+11,1055211584.0,-6733025.88926
5.86513e+08,-0.1,8.40389e+10,354920896.0,-6596834.706
1.13805e+09,-0.1,2.9312e+11,1039173376.0,-6726605.00231
1.22303e+09,-0.1,3.2885e+11,1197674880.0,-6739446.77621
7.0886e+08,-0.1,1.38592e+11,926389120.0,-6574980.89706
1.21155e+09,-0.1,3.32927e+11,742338624.0,-6720184.11535
9.62371e+08,-0.1,2.574e+11,1062172736.0,-6609676.4799
1.23333e+09,-0.1,3.42642e+11,727143296.0,-6739446.77621
9.3502e+08,-0.1,1.91163e+11,972681152.0,-6679067.64557
1.17898e+09,-0.1,2.49223e+11,1124644480.0,-6774142.35904
7.16479e+08,-0.1,1.68772e+11,841907392.0,-6445210.60075
4.45958e+08,-0.1,6.78272e+10,556230080.0,-6542876.46231
8.47264e+08,-0.1,1.52632e+11,807959872.0,-6581401.78401
9.44865e+08,-0.1,2.39737e+11,1000143872.0,-6603255.59295
1.04617e+09,-0.1,2.59114e+11,1240655744.0,-6609676.4799
8.97124e+08,-0.1,1.95838e+11,995343168.0,-6492747.95749
4.26003e+08,-0.1,9.37871e+10,615384704.0,-6514601.76642
1.29875e+09,-0.1,3.19415e+11,1286724992.0,-6698330.30642
2.34826e+08,-0.1,5.89992e+10,516846016.0,-6508180.87947
1.13729e+09,-0.1,2.528e+11,1249903232.0,-6739446.77621
2.78115e+08,-0.1,6.8572e+10,425183808.0,-6568560.01011
7.59612e+08,-0.1,1.53129e+11,796143616.0,-6486327.07054
9.34203e+08,-0.1,1.75455e+11,864849728.0,-6691909.41947
7.63555e+08,-0.1,1.97669e+11,1006614784.0,-6397673.24402
8.59025e+08,-0.1,2.358e+11,1129120768.0,-6527443.54033
1.07534e+09,-0.1,2.72699e+11,1235911680.0,-6637951.17578
7.26568e+08,-0.1,1.83687e+11,968269056.0,-6438789.7138
9.4367e+08,-0.1,2.48557e+11,1084975488.0,-6625109.40188
1.06331e+09,-0.1,1.94828e+11,952692992.0,-6698330.30642
1.08028e+09,-0.1,2.54674e+11,968918720.0,-6733025.88926
6.45403e+08,-0.1,1.50975e+11,875847808.0,-6650792.94968
4.76919e+08,-0.1,9.74853e+10,881013504.0,-6568560.01011
8.63712e+08,-0.1,1.66735e+11,844644096.0,-6521022.65338
5.63471e+08,-0.1,1.30464e+11,808496576.0,-6596834.706
1.34264e+09,-0.1,3.31449e+11,1110146176.0,-6786984.13294
5.4432e+08,-0.1,8.16063e+10,572831872.0,-6508180.87947
2.06396e+08,-0.1,5.22108e+10,414168160.0,-6650792.94968
1.04222e+09,-0.1,2.02299e+11,1207083136.0,-6752288.55011
9.82653e+08,-0.1,2.34834e+11,987625472.0,-6631530.28883
2.57546e+08,-0.1,5.30948e+10,411563488.0,-6397673.24402
1.17446e+09,-0.1,3.2039e+11,1105504128.0,-6707342.34145
9.46948e+08,-0.1,2.24672e+11,1033035840.0,-6562139.12316
7.3164e+08,-0.1,1.8502e+11,1027164096.0,-6486327.07054
8.18234e+08,-0.1,1.47961e+11,958994880.0,-6590413.81904
8.83733e+08,-0.1,1.94197e+11,1006680832.0,-6499168.84444
1.16603e+09,-0.1,2.67615e+11,1239487488.0,-6726605.0023
1.01697e+09,-0.1,2.03097e+11,1057150016.0,-6622518.2538
9.34314e+08,-0.1,1.82458e+11,933988096.0,-6616097.36685
8.07394e+08,-0.1,1.66589e+11,853419456.0,-6467064.40969
7.56404e+08,-0.1,1.27444e+11,988650752.0,-6562139.12316
9.09286e+08,-0.1,1.47648e+11,961033344.0,-6691909.41947
9.29459e+08,-0.1,1.55987e+11,890290752.0,-6616097.36685
2.09723e+08,-0.1,5.12469e+10,417737312.0,-6521022.65337
8.93283e+08,-0.1,2.12272e+11,893201536.0,-6609676.4799
8.21997e+08,-0.1,1.30662e+11,922571456.0,-6562139.12316
4.58147e+08,-0.1,7.00631e+10,622167488.0,-6555718.23621
7.99847e+08,-0.1,1.7475e+11,857757760.0,-6479906.18359
9.58272e+08,-0.1,2.80877e+11,1279920000.0,-6549297.34926
1.15547e+09,-0.1,3.13555e+11,1022523072.0,-6679067.64557
5.66468e+08,-0.1,1.24137e+11,712988096.0,-6416935.90487
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
1.0,-1.0,-10000000000.0,-1.0,-10000000000.0
9.16807e+08,-0.1,1.8396e+11,981735360.0,-6644372.06273
7.12692e+08,-0.1,1.67765e+11,920510528.0,-6425947.9399
5.25732e+08,-0.1,1.26077e+11,758524352.0,-6527443.54033
5.40017e+08,-0.1,1.24126e+11,751124544.0,-6486327.07054
8.48496e+08,-0.1,1.46236e+11,803285184.0,-6521022.65337
1.39374e+09,-0.1,3.63239e+11,792607168.0,-6821679.71578
2.05043e+08,-0.1,5.12557e+10,362055552.0,-6514601.76642
5.79596e+08,-0.1,1.14683e+11,694024384.0,-6562139.12316
1.36182e+09,-0.1,3.51997e+11,726496256.0,-6767721.47209
1.34686e+09,-0.1,3.85041e+11,767592320.0,-6786984.13294
7.22409e+08,-0.1,1.17188e+11,732293248.0,-6533864.42728
3.31101e+08,-0.1,7.79404e+10,409305664.0,-6562139.12316
9.64017e+08,-0.1,1.95082e+11,1064282048.0,-6574980.89706
4.64684e+08,-0.1,7.85221e+10,585661312.0,-6527443.54033
1.03509e+09,-0.1,2.12335e+11,992253376.0,-6657213.83663
1.42344e+09,-0.1,3.74593e+11,871221952.0,-6745867.66316
1.4344e+09,-0.1,3.73068e+11,757585664.0,-6786984.13294
1.05966e+09,-0.1,2.67894e+11,1259275264.0,-6698330.30642
7.7296e+08,-0.1,2.05927e+11,1235726080.0,-6521022.65337
1.44581e+09,-0.1,3.81487e+11,1036701248.0,-6752288.55011
7.81547e+08,-0.1,1.56525e+11,766821248.0,-6521022.65337
5.89341e+08,-0.1,8.00302e+10,575119936.0,-6596834.706
4.93207e+08,-0.1,1.01193e+11,585518080.0,-6562139.12316
7.31634e+08,-0.1,1.11331e+11,648070784.0,-6568560.01011
8.86741e+08,-0.1,1.74094e+11,868230720.0,-6492747.95749
8.89616e+08,-0.1,2.1949e+11,934680832.0,-6533864.42728
1.13672e+09,-0.1,2.95878e+11,1317415680.0,-6698330.30642
1.1049e+09,-0.1,2.59879e+11,1044814272.0,-6663634.72359
6.44566e+08,-0.1,8.49629e+10,686931520.0,-6555718.23621
1.07595e+09,-0.1,2.31255e+11,1251309952.0,-6698330.30642
1.05797e+09,-0.1,2.43872e+11,1146011520.0,-6698330.30642
1.33436e+09,-0.1,3.37264e+11,749077632.0,-6774142.35904
8.76107e+08,-0.1,1.69846e+11,1029800768.0,-6596834.706
7.21725e+08,-0.1,1.58106e+11,765483840.0,-6473485.29664
9.06786e+08,-0.1,1.56265e+11,786146624.0,-6672646.75862
1.34361e+09,-0.1,3.38455e+11,1270760960.0,-6739446.77621
1.21605e+09,-0.1,2.77631e+11,1106810368.0,-6793405.0199
8.7378e+08,-0.1,1.66578e+11,869813568.0,-6533864.42728
1.15283e+09,-0.1,2.88771e+11,959617344.0,-6691909.41947
6.96723e+08,-0.1,8.59569e+10,533353664.0,-6583992.93209
7.39846e+08,-0.1,1.43966e+11,706990976.0,-6540285.31423
5.00642e+08,-0.1,8.03336e+10,547794304.0,-6542876.46231
1.1007e+09,-0.1,2.72816e+11,1248483200.0,-6644372.06273
7.69474e+08,-0.1,1.34425e+11,904768832.0,-6568560.01011
5.85551e+07,-0.1,2.77103e+10,276077632.0,-6542876.46231
7.26416e+08,-0.1,1.49021e+11,914467200.0,-6657213.83664
1.18863e+09,-0.1,3.54099e+11,782938176.0,-6739446.77621
6.13512e+08,-0.1,1.05283e+11,718368256.0,-6473485.29664
1.26267e+09,-0.1,3.0491e+11,904654336.0,-6739446.77621
1.17885e+09,-0.1,3.03288e+11,1280720640.0,-6663634.72359
4.56523e+08,-0.1,8.61188e+10,518337504.0,-6555718.23621
9.90532e+08,-0.1,1.98234e+11,1030211392.0,-6521022.65338
9.79646e+08,-0.1,2.21233e+11,1071702464.0,-6596834.706
1.13905e+09,-0.1,2.93563e+11,1234359424.0,-6679067.64557
8.69303e+08,-0.1,1.82011e+11,951945856.0,-6568560.01011
1.01529e+09,-0.1,1.89707e+11,907572864.0,-6698330.30642
1.37222e+09,-0.1,3.90858e+11,599713984.0,-6771551.21096
1.4302e+09,-0.1,3.76594e+11,687836864.0,-6786984.13294
1.15624e+09,-0.1,2.14567e+11,1126950784.0,-6711172.08032
8.34392e+08,-0.1,2.14292e+11,963702080.0,-6540285.31423
7.17477e+08,-0.1,1.55931e+11,803762176.0,-6521022.65337
9.93192e+08,-0.1,1.87671e+11,1064317376.0,-6574980.89706
1.43032e+09,-0.1,3.65858e+11,801060928.0,-6799825.90685
8.74771e+08,-0.1,1.77837e+11,892393856.0,-6581401.78401
1.12754e+09,-0.1,2.80614e+11,1264454528.0,-6704751.19337
8.74799e+08,-0.1,2.4392e+11,1076730112.0,-6508180.87947
6.7696e+08,-0.1,1.38717e+11,747333504.0,-6644372.06273
8.63208e+08,-0.1,1.54968e+11,779188032.0,-6514601.76642
9.6437e+08,-0.1,1.58534e+11,771905344.0,-6720184.11535
9.28679e+08,-0.1,2.06943e+11,1049701440.0,-6581401.78401
9.05758e+08,-0.1,2.10648e+11,977570688.0,-6663634.72359
9.65701e+08,-0.1,1.92809e+11,948566912.0,-6628939.14075
1.35565e+09,-0.1,3.40315e+11,1269084544.0,-6752288.55011
1.13008e+09,-0.1,2.34707e+11,974334592.0,-6780563.24599
1.2512e+09,-0.1,3.58809e+11,825119680.0,-6698330.30642
9.08216e+08,-0.1,1.78545e+11,947585664.0,-6672646.75862
9.32352e+08,-0.1,2.1676e+11,1195348608.0,-6616097.36685
9.09922e+08,-0.1,1.76594e+11,902270464.0,-6568560.01011
6.87189e+08,-0.1,1.70363e+11,854022656.0,-6365568.80926
6.77343e+08,-0.1,1.6886e+11,839909056.0,-6397673.24402
1.15174e+09,-0.1,2.50152e+11,1152103040.0,-6720184.11535
8.29217e+08,-0.1,1.5159e+11,731596288.0,-6622518.2538
1.1836e+09,-0.1,3.08657e+11,1317933824.0,-6657213.83663
2.22825e+08,-0.1,5.31401e+10,298314560.0,-6514601.76642
1.24203e+09,-0.1,3.02874e+11,1060145792.0,-6657213.83664
8.78683e+08,-0.1,1.3764e+11,787696576.0,-6568560.01011
8.07391e+08,-0.1,1.8642e+11,1025205376.0,-6596834.706
8.47696e+08,-0.1,2.07775e+11,1100963584.0,-6568560.01011
6.41725e+08,-0.1,1.24332e+11,703250432.0,-6568560.01011
2.14338e+08,-0.1,5.85962e+10,474808992.0,-6562139.12316
9.25943e+08,-0.1,1.64427e+11,891130112.0,-6672646.75862
7.16499e+08,-0.1,1.79185e+11,817143936.0,-6451631.4877
1.1505e+09,-0.1,2.42084e+11,1096613504.0,-6670055.61054
1.23763e+09,-0.1,2.89664e+11,1274988800.0,-6752288.55011
9.44905e+08,-0.1,1.71563e+11,959852096.0,-6726605.00231
4.18083e+08,-0.1,7.60947e+10,483753664.0,-6562139.12316
1.8568e+08,-0.1,3.71057e+10,236821360.0,-6432368.82685
8.6076e+08,-0.1,1.33725e+11,919823296.0,-6616097.36685
8.51586e+08,-0.1,1.53836e+11,731273920.0,-6596834.706
7.02621e+08,-0.1,9.69006e+10,744312704.0,-6590413.81904
5.97456e+08,-0.1,1.14658e+11,1033869824.0,-6625109.40188
5.65654e+08,-0.1,7.81085e+10,542010304.0,-6451631.48771
8.7647e+08,-0.1,2.2424e+11,1025583296.0,-6540285.31423
5.50481e+08,-0.1,1.09375e+11,798821568.0,-6555718.23621
1.09988e+09,-0.1,2.50272e+11,1022935104.0,-6659804.98471
8.07186e+08,-0.1,1.86587e+11,1099372928.0,-6501759.99252
6.36542e+08,-0.1,1.21656e+11,737515648.0,-6609676.4799
1.04751e+09,-0.1,2.47669e+11,1136573312.0,-6568560.01011
6.15693e+08,-0.1,1.05567e+11,649031872.0,-6410515.01792
1.12998e+09,-0.1,2.51608e+11,1198409216.0,-6650792.94968
1.1119e+09,-0.1,2.21328e+11,867307648.0,-6650792.94968
7.27432e+08,-0.1,1.24946e+11,750060864.0,-6587822.67097
7.20455e+08,-0.1,1.70361e+11,909943360.0,-6549297.34926
5.82792e+08,-0.1,1.12497e+11,878381312.0,-6568560.01011
6.23366e+08,-0.1,1.31776e+11,657358080.0,-6384831.47011
1.04403e+09,-0.1,2.51733e+11,1211844352.0,-6600664.44487
8.90273e+08,-0.1,1.85482e+11,845142912.0,-6479906.18359
9.6065e+08,-0.1,2.09693e+11,898973248.0,-6644372.06273
6.51663e+08,-0.1,1.30641e+11,604351040.0,-6410515.01792
4.88328e+08,-0.1,6.43985e+10,501248192.0,-6473485.29664
7.22643e+08,-0.1,1.69621e+11,796796864.0,-6445210.60075
1.00413e+09,-0.1,2.36398e+11,1086579456.0,-6574980.89706
4.35709e+08,-0.1,5.18267e+10,439452416.0,-6549297.34926
1.10783e+09,-0.1,2.80027e+11,1230522752.0,-6603255.59295
6.68969e+08,-0.1,1.04436e+11,658815104.0,-6571151.15819
1.02464e+09,-0.1,2.05718e+11,867332160.0,-6685488.53252
6.24248e+08,-0.1,7.77549e+10,600937408.0,-6533864.42728
1.23062e+09,-0.1,3.71552e+11,821375104.0,-6733025.88926
7.11488e+08,-0.1,1.33559e+11,734421440.0,-6609676.4799
1.11927e+09,-0.1,2.48374e+11,1015957824.0,-6745867.66316
5.31733e+08,-0.1,1.07028e+11,652789248.0,-6562139.12316
8.05265e+08,-0.1,1.90781e+11,1102836608.0,-6521022.65338
8.84776e+08,-0.1,2.23516e+11,996060288.0,-6670055.61054
1.02047e+09,-0.1,1.94505e+11,798495488.0,-6657213.83664
1.07841e+09,-0.1,2.20454e+11,986647488.0,-6628939.14075
8.44172e+08,-0.1,1.58744e+11,995177984.0,-6581401.78401
1.04318e+09,-0.1,2.15289e+11,916552256.0,-6663634.72359
9.55827e+08,-0.1,1.84568e+11,917060800.0,-6698330.30642
1.41757e+09,-0.1,3.69541e+11,806439616.0,-6758709.43706
1.16372e+09,-0.1,2.59294e+11,1230731648.0,-6663634.72359
8.69349e+08,-0.1,2.30058e+11,1194928384.0,-6590413.81905
1.03456e+09,-0.1,2.38116e+11,1079353344.0,-6663634.72359
4.88648e+08,-0.1,9.34393e+10,852786816.0,-6590413.81905
8.25909e+08,-0.1,2.22776e+11,1072769472.0,-6603255.59295
8.38514e+08,-0.1,1.14155e+11,624029824.0,-6628939.14075
9.90378e+08,-0.1,2.34094e+11,1019673984.0,-6650792.94968
1.07166e+09,-0.1,2.13962e+11,1181014912.0,-6726605.0023
1.23574e+09,-0.1,2.83448e+11,1275122432.0,-6711172.08032
1.07611e+09,-0.1,2.3135e+11,993758208.0,-6637951.17578
1.27e+09,-0.1,3.47923e+11,992711232.0,-6726605.0023
9.8307e+08,-0.1,1.92614e+11,949575104.0,-6704751.19337
1.35897e+09,-0.1,3.44958e+11,931324800.0,-6726605.0023
9.47929e+08,-0.1,1.46749e+11,823608704.0,-6698330.30642
9.95404e+08,-0.1,1.56321e+11,865179008.0,-6711172.08032
9.90378e+08,-0.1,2.34094e+11,1019673984.0,-6650792.94968
7.44633e+08,-0.1,1.79685e+11,884046720.0,-6514601.76642
5.34087e+08,-0.1,8.69504e+10,682418560.0,-6501759.99252
6.24836e+08,-0.1,1.11698e+11,685825536.0,-6479906.18359
1.23348e+09,-0.1,3.37869e+11,761252288.0,-6761300.58514
7.34478e+08,-0.1,1.53915e+11,861692416.0,-6467064.40969
6.84434e+08,-0.1,9.16323e+10,588854144.0,-6616097.36685
6.71978e+08,-0.1,1.91392e+11,970586112.0,-6375819.43508
5.68486e+08,-0.1,7.78378e+10,492820800.0,-6631530.28883
9.34187e+08,-0.1,1.65828e+11,868247616.0,-6679067.64557
1.00742e+09,-0.1,2.24772e+11,993663552.0,-6587822.67097
1.21292e+09,-0.1,2.74485e+11,1303244672.0,-6752288.55011
1.14538e+09,-0.1,2.50491e+11,1111612672.0,-6616097.36685
7.59655e+08,-0.1,1.31883e+11,819402944.0,-6603255.59295
2.75496e+08,-0.1,7.06239e+10,371242848.0,-6391252.35707
1.03308e+09,-0.1,2.44306e+11,922405376.0,-6622518.2538
1.31446e+09,-0.1,3.3184e+11,1219662080.0,-6704751.19337
9.0077e+08,-0.1,2.00698e+11,1009500736.0,-6527443.54033
6.74809e+08,-0.1,1.00734e+11,651828608.0,-6555718.23621
9.89264e+08,-0.1,2.30631e+11,1079318528.0,-6628939.14075
1.18001e+09,-0.1,2.47012e+11,968268800.0,-6758709.43706
1.09805e+09,-0.1,2.2461e+11,917699136.0,-6676476.49749
8.76316e+08,-0.1,1.94791e+11,1018164608.0,-6486327.07054
1.07223e+09,-0.1,3.18522e+11,1312776064.0,-6670055.61054
1.43652e+09,-0.1,3.7727e+11,750213568.0,-6821679.71578
9.43723e+08,-0.1,1.51571e+11,954165888.0,-6622518.2538
8.78086e+08,-0.1,1.41858e+11,797913344.0,-6657213.83664
4.673e+08,-0.1,9.11665e+10,636904128.0,-6479906.18359
3.63249e+08,-0.1,5.80526e+10,476212768.0,-6549297.34926
1.38743e+09,-0.1,3.57929e+11,771561216.0,-6808837.94188
1.09343e+09,-0.1,2.22938e+11,909848192.0,-6609676.4799
1.2895e+09,-0.1,3.13828e+11,1295881984.0,-6724013.85423
2.01259e+08,-0.1,4.7513e+10,365816800.0,-6527443.54033
1.08957e+09,-0.1,2.10794e+11,1190898048.0,-6726605.00231
8.10427e+08,-0.1,1.4203e+11,976238016.0,-6616097.36685
8.271e+08,-0.1,1.6324e+11,855636992.0,-6533864.42728
5.54039e+08,-0.1,9.13099e+10,599223168.0,-6555718.23621
7.15308e+08,-0.1,1.17587e+11,872285696.0,-6492747.95749
7.74822e+08,-0.1,1.52961e+11,768339008.0,-6546706.20118
7.22938e+08,-0.1,1.60954e+11,819712384.0,-6397673.24402
1.01442e+09,-0.1,1.77884e+11,1005151040.0,-6698330.30642
4.45606e+08,-0.1,6.82556e+10,580970176.0,-6514601.76642
1.20916e+09,-0.1,2.76922e+11,1042737472.0,-6767721.47209
1.06849e+09,-0.1,2.47076e+11,1003767936.0,-6691909.41947
1.32867e+09,-0.1,3.28986e+11,1191114752.0,-6752288.55011
9.3645e+08,-0.1,2.14538e+11,1047025216.0,-6609676.4799
1.01988e+09,-0.1,2.31854e+11,1052135232.0,-6672646.75862
1.34296e+09,-0.1,3.3013e+11,1228388608.0,-6799825.90685
1.10962e+09,-0.1,2.47288e+11,1084818048.0,-6691909.41947
9.87039e+08,-0.1,2.00972e+11,1127788928.0,-6625109.40188
1.09708e+09,-0.1,2.77018e+11,1253842944.0,-6657213.83664
1.09847e+09,-0.1,2.77413e+11,1290049920.0,-6609676.4799
1.13746e+09,-0.1,2.81984e+11,1331838336.0,-6670055.61054
9.19956e+08,-0.1,2.40991e+11,1071688704.0,-6555718.23621
1.13535e+09,-0.1,3.30901e+11,728257280.0,-6691909.41947
1.08533e+09,-0.1,2.19174e+11,1145473920.0,-6742037.92429
6.48939e+08,-0.1,1.40165e+11,682316096.0,-6356556.77423
8.86004e+08,-0.1,2.06351e+11,1148962176.0,-6568560.01011
7.14054e+08,-0.1,1.40724e+11,720542592.0,-6562139.12316
1.07381e+09,-0.1,2.18993e+11,951359552.0,-6704751.19337
9.08155e+08,-0.1,1.92106e+11,999933824.0,-6616097.36685
7.52439e+08,-0.1,1.77191e+11,871644672.0,-6451631.4877
6.24624e+08,-0.1,1.35601e+11,801523776.0,-6650792.94968
9.34596e+08,-0.1,1.84636e+11,1002619456.0,-6562139.12316
1.02509e+09,-0.1,2.18469e+11,942580992.0,-6691909.41947
1.05986e+09,-0.1,2.38264e+11,1253289088.0,-6666225.87167
9.49937e+08,-0.1,2.00303e+11,1178993152.0,-6540285.31423
8.68188e+08,-0.1,1.26404e+11,726527488.0,-6603255.59295
8.95221e+08,-0.1,1.60712e+11,995566208.0,-6631530.28883
1.44338e+09,-0.1,3.74864e+11,671643392.0,-6828100.60273
9.57074e+08,-0.1,2.21749e+11,1141160704.0,-6562139.12316
1.13572e+09,-0.1,2.91038e+11,1118352896.0,-6657213.83664
1.01062e+09,-0.1,2.59264e+11,1221435904.0,-6603255.59295
1.00305e+09,-0.1,2.06002e+11,1058188608.0,-6574980.89706
6.55991e+08,-0.1,1.17758e+11,1049945216.0,-6596834.706
1.28745e+09,-0.1,3.05587e+11,1114545408.0,-6780563.24599
7.38533e+08,-0.1,1.41594e+11,705238464.0,-6540285.31423
1.42613e+09,-0.1,3.66261e+11,793843008.0,-6828100.60273
1.14499e+09,-0.1,2.8769e+11,1231028608.0,-6644372.06273
1.01088e+09,-0.1,2.46684e+11,1008225792.0,-6571151.15819
1.26075e+09,-0.1,3.51766e+11,769370560.0,-6720184.11535
5.76054e+08,-0.1,8.26865e+10,460769888.0,-6603255.59295
